refcat,antig_bi,sin_reforma,e_ref_media,i_ref_minima,o_ref_total,r_ref_integral
0344303UG4904S,2004.0,0.0,,,,
0344304UG4904S,1955.0,,2004.0,,,
0344305UG4904S,1955.0,0.0,2012.0,,,
0344306UG4904S,2004.0,0.0,,,,
0344307UG4904S,1955.0,0.0,1998.0,,,
0344308UG4904S,1956.0,0.0,2010.0,,,
0344309UG4904S,1990.0,0.0,,,,
0344310UG4904S,1955.0,0.0,,,,
0344311UG4904S,2003.0,0.0,,,,
0344312UG4904S,1955.0,0.0,,,,
0344313UG4904S,1956.0,,,,2000.0,
0344401UG4904S,1956.0,0.0,,,,
0344402UG4904S,1956.0,0.0,,,,
0344403UG4904S,1950.0,,1980.0,,,
0344404UG4904S,1955.0,0.0,,,,
0344405UG4904S,1950.0,,1980.0,,,
0344406UG4904S,1956.0,0.0,,,,
0345401UG4904N,1956.0,0.0,,,,
0345402UG4904N,2005.0,0.0,2005.0,,,
0345404UG4904N,1990.0,0.0,,,,
0345405UG4904N,1955.0,0.0,,,1990.0,
0345501UG4904N,1996.0,0.0,1996.0,,,
0345502UG4904N,1990.0,0.0,,,,
0345504UG4904N,1950.0,0.0,,,,
0345701UG4904N,1954.0,0.0,1992.0,,,
0345702UG4904N,1955.0,0.0,,,,
0345703UG4904N,1953.0,0.0,,,,
0345704UG4904N,1953.0,0.0,,,,
0345705UG4904N,1949.0,0.0,,,,
0345706UG4904N,1990.0,0.0,,,,
0346201UG4904N,1952.0,0.0,,,,
0346202UG4904N,1956.0,,1980.0,,,
0346203UG4904N,1949.0,0.0,,,,
0346204UG4904N,1951.0,0.0,,,,
0346205UG4904N,1950.0,0.0,,,,
0346501UG4904N,1951.0,0.0,1990.0,,,
0346502UG4904N,1952.0,0.0,2000.0,,,
0346506UG4904N,1992.0,0.0,,,,
0346701UG4904N,1952.0,0.0,,,,
0346702UG4904N,1955.0,0.0,,,,
0346703UG4904N,1953.0,0.0,1994.0,,,
0346704UG4904N,1953.0,0.0,,,,
0346705UG4904N,1952.0,0.0,,,,
0353301UG5905S,1995.0,0.0,,,,
0353302UG5905S,1999.3333333333333,0.0,,,,
0388501UG3808N,2003.0,0.0,,,,
0388502UG3808N,2003.0,0.0,,,,
0388503UG3808N,2003.0,0.0,,,,
0388504UG3808N,2003.0,0.0,,,,
0388505UG3808N,2003.0,0.0,,,,
0388506UG3808N,2003.0,0.0,,,,
0388507UG3808N,2003.0,0.0,,,,
0388508UG3808N,2003.0,0.0,,,,
0388509UG3808N,2003.0,0.0,,,,
0388510UG3808N,2003.0,0.0,,,,
0388511UG3808N,2003.0,0.0,,,,
0388512UG3808N,2003.0,0.0,,,,
0388513UG3808N,2003.0,0.0,,,,
0388514UG3808N,2003.0,0.0,,,,
0389901UG3808N,2001.0,0.0,,,,
0389902UG3808N,2004.0,0.0,,,,
0389903UG3808N,2004.0,0.0,,,,
0389904UG3808N,2004.0,0.0,,,,
0389905UG3808N,2003.0,0.0,,,,
0389906UG3808N,2003.0,0.0,,,,
0389907UG3808N,2003.0,0.0,,,,
0389908UG3808N,2002.0,0.0,,,,
0389909UG3808N,2002.0,0.0,,,,
0389910UG3808N,2002.0,0.0,,,,
0389911UG3808N,2002.0,0.0,,,,
0389912UG3808N,2002.0,0.0,,,,
0390501UG3809S,2002.0,0.0,,,,
0390502UG3809S,2020.0,0.0,,,,
0390503UG3809S,1950.0,0.0,,,,
0390504UG3809S,2011.0,0.0,2000.0,,,
0390505UG3809S,2001.0,0.0,,,,
0390801UG3909S,1998.0,0.0,,,,
0390802UG3909S,1998.0,0.0,,,,
0390803UG3909S,1998.0,0.0,,,,
0390804UG3909S,1998.0,0.0,,,,
0390805UG3909S,1998.0,0.0,,,,
0390806UG3909S,1998.0,0.0,,,,
0390807UG3909S,1998.0,0.0,,,,
0390808UG3909S,1998.0,0.0,,,,
0390809UG3909S,1998.0,0.0,,,,
0390810UG3909S,1998.0,0.0,,,,
0390811UG3909S,1998.0,0.0,,,,
0390812UG3909S,1998.0,0.0,,,,
0390813UG3909S,1998.0,0.0,,,,
0390814UG3909S,1998.0,0.0,,,,
0390815UG3909S,1998.0,0.0,,,,
0390816UG3909S,1998.0,0.0,,,,
0391201UG3809S,1998.0,0.0,,,,
0391901UG3809S,1950.0,0.0,,1995.0,,
0391902UG3809S,1950.0,0.0,,,,
0391903UG3809S,1950.0,0.0,,,,
0391904UG3809S,1994.0,0.0,,,,
0391905UG3809S,1950.0,,2000.0,,,
0391906UG3809S,1950.0,,2001.0,,,
0391907UG3809S,1950.0,0.0,,,2002.0,
0391908UG3809S,1950.0,0.0,,,2005.0,
0391909UG3809S,1999.0,0.0,,,,
0391911UG3809S,1950.0,0.0,1990.0,,,
0391912UG3809S,1950.0,0.0,,,,
0391913UG3809S,2002.0,0.0,,,,
0391915UG3809S,1950.0,,,,1999.0,
0392301UG3809S,2002.0,0.0,,,,
0392302UG3809S,2002.0,0.0,,,,
0392303UG3809S,2002.0,0.0,,,,
0392304UG3809S,2002.0,0.0,,,,
0392305UG3809S,2002.0,0.0,,,,
0392306UG3809S,2002.0,0.0,,,,
0392307UG3809S,2002.0,0.0,,,,
0392308UG3809S,2002.0,0.0,2009.0,,,
0392309UG3809S,2002.0,0.0,,,,
0392501UG3809S,2002.0,0.0,,,,
0392502UG3809S,2002.0,0.0,,,,
0392503UG3809S,2002.0,0.0,,,,
0392504UG3809S,2002.0,0.0,,,,
0392505UG3809S,2002.0,0.0,,2005.0,,
0392506UG3809S,2002.0,0.0,,,,
0392507UG3809S,2002.0,0.0,,,,
0392508UG3809S,2002.0,0.0,,,,
0392509UG3809S,2002.0,0.0,,,,
0392801UG3809S,2005.0,0.0,,,,
0393301UG3809S,2002.0,0.0,2017.0,,,
0393302UG3809S,2002.0,0.0,,,,
0393303UG3809S,2002.0,0.0,,,,
0393304UG3809S,2002.0,0.0,,,,
0393305UG3809S,2002.0,0.0,,,,
0393306UG3809S,2002.0,0.0,,,,
0393307UG3809S,2002.0,0.0,,,,
0393308UG3809S,2002.0,0.0,,,,
0393309UG3809S,2002.0,0.0,,,,
0393310UG3809S,2002.0,0.0,,,,
0393311UG3809S,2002.0,0.0,2012.0,,,
0393312UG3809S,2002.0,0.0,,,,
0393313UG3809S,2002.0,0.0,,,,
0393314UG3809S,2002.0,0.0,,,,
0393315UG3809S,2002.0,0.0,,,,
0393316UG3809S,2002.0,0.0,,,,
0394501UG3809S,2006.0,0.0,,,,
0394502UG3809S,2006.0,0.0,,,,
0394503UG3809S,2006.0,0.0,,,,
0394504UG3809S,2006.0,0.0,,,,
0394505UG3809S,2006.0,0.0,,,,
0394506UG3809S,2006.0,0.0,,,,
0394507UG3809S,2006.0,0.0,,,,
0394508UG3809S,2006.0,0.0,,,,
0394509UG3809S,2006.0,0.0,,,,
0394510UG3809S,2006.0,0.0,,,,
0394511UG3809S,2006.0,0.0,,,,
0394512UG3809S,2006.0,0.0,,,,
0394513UG3809S,2006.0,0.0,,,,
0394514UG3809S,2006.0,0.0,,,,
0394515UG3809S,2006.0,0.0,,,,
0394516UG3809S,2006.0,0.0,,,,
0394517UG3809S,2006.0,0.0,,,,
0394518UG3809S,2006.0,0.0,,,,
0394519UG3809S,2006.0,0.0,,,,
0394520UG3809S,2006.0,0.0,,,,
0411105UH4001S,1979.0,0.0,,,,
0411701UG3901S,2005.0,0.0,,,,
0411702UG3901S,2008.0,0.0,,,,
0411704UG3901S,1996.0,0.0,,,,
0411706UG3901S,2007.0,0.0,,,,
0411707UG3901S,1995.0,0.0,,,,
0411708UG3901S,1997.0,0.0,,,,
0411709UG3901S,2000.0,0.0,,,,
0411711UG3901S,1995.0,0.0,,,,
0411714UG3901S,2006.0,0.0,,,,
0412201UG3901S,2002.0,0.0,,,,
0412202UG3901S,2004.0,0.0,,,,
0412204UG3901S,2001.0,0.0,,,,
0412205UG3901S,2000.0,0.0,,,,
0413401UG3901S,2002.0,0.0,,,,
0413402UG3901S,2000.0,0.0,,,,
0413404UG3901S,2001.0,0.0,,,,
0426201UG4902N,1990.0,0.0,,,,
0426203UG4902N,2005.0,0.0,,,,
0426204UG4902N,2000.0,,,,,2000.0
0426205UG4902N,1995.0,0.0,,,,
0426207UG4902N,1975.0,0.0,,,,
0426209UG4902N,1994.3333333333333,0.0,,,,
0426212UG4902N,2000.0,0.0,,,,
0426213UG4902N,1998.0,0.0,,,,
0426214UG4902N,2001.0,0.0,,,,
0426215UG4902N,2005.0,0.0,,,,
0426216UG4902N,1997.0,0.0,,,,
0426217UG4902N,1980.0,0.0,,,,
0426218UG4902N,1989.0,0.0,,,,
0426220UG4902N,1996.0,0.0,,,,1996.0
0426221UG4902N,2005.0,0.0,,,,
0426222UG4902N,1989.0,0.0,,,,
0426223UG4902N,2002.0,0.0,,,,
0426224UG4902N,2004.0,0.0,,,,
0426225UG4902N,2005.0,0.0,,,,
0435801UG5803N,1978.0,0.0,,,,
0435802UG5803N,1979.0,0.0,,,,
0435803UG5803N,1978.0,0.0,,,,
0435804UG5803N,1999.0,0.0,,,,
0435805UG5803N,2003.0,0.0,,,,
0436401UG5803N,1979.0,0.0,,,,
0436402UG5803N,1979.0,0.0,,,,
0436403UG5803N,1980.0,0.0,,,,
0436404UG5803N,1979.0,0.0,,,,
0436405UG5803N,1979.0,0.0,,,,
0436406UG5803N,1979.0,0.0,,,,
0436407UG5803N,1993.0,0.0,,,,
0436408UG5803N,1978.0,0.0,,,,
0436409UG5803N,2005.0,0.0,,,,
0436410UG5803N,1979.0,0.0,,,,
0436411UG5803N,1979.0,0.0,,,,
0436412UG5803N,1978.0,0.0,,,,
0436413UG5803N,1986.0,0.0,,,,
0436414UG5803N,1979.0,0.0,,,,
0436415UG5803N,1978.0,0.0,,,,
0436416UG5803N,1979.0,0.0,,,,
0436417UG5803N,2002.0,0.0,,,,
0436418UG5803N,1979.0,0.0,,,,
0436419UG5803N,1980.0,0.0,,,,
0436420UG5803N,1978.0,0.0,,,,
0436421UG5803N,1980.0,0.0,,,,
0436422UG5803N,1982.0,,2000.0,,,
0436423UG5803N,1979.0,0.0,,,,
0436424UG5803N,1979.0,0.0,,,,
0436425UG5803N,1979.0,0.0,,,,
0443501UG4904S,1994.3181818181818,0.0,,,,
0443502UG4904S,1996.3313953488373,0.0,,,,
0444301UG4904S,1980.0,0.0,,,1980.0,
0445401UG4904N,1950.0,0.0,,,,
0445402UG4904N,1949.0,0.0,1994.0,,,
0445403UG4904N,1949.0,0.0,,,,
0445404UG4904N,1951.0,0.0,,,,
0445405UG4904N,1949.0,0.0,,,,
0445406UG4904N,1949.0,0.0,,,,
0445407UG4904N,1950.0,0.0,,,,
0445408UG4904N,1950.0,0.0,,,,
0445409UG4904N,1951.0,0.0,,,,
0445410UG4904N,1951.0,0.0,,,,
0445411UG4904N,1949.0,0.0,,,,
0445412UG4904N,1995.0,0.0,,,,
0445413UG4904N,1947.0,0.0,,,,
0445701UG4904N,1953.0,0.0,,,,
0445702UG4904N,1950.0,,1985.0,,,
0445703UG4904N,1952.0,0.0,,,,
0445704UG4904N,1955.0,0.0,1985.0,,,
0445705UG4904N,1957.0,0.0,1990.0,,,
0445706UG4904N,1957.0,0.0,1990.0,,,
0445707UG4904N,1950.0,0.0,,,,
0445708UG4904N,1952.0,0.0,,,,
0445709UG4904N,1953.0,0.0,,,,
0445710UG4904N,1953.0,0.0,,,,
0445711UG4904N,1952.0,0.0,,,,
0445712UG4904N,1953.0,0.0,,,,
0445713UG4904N,1954.0,0.0,,,,
0445714UG4904N,1953.0,0.0,,,,
0445715UG4904N,1956.0,0.0,,,,
0445716UG4904N,1957.0,0.0,,,,
0445801UG4904N,1985.0,0.0,,,,
0445802UG4904N,1952.0,0.0,,,,
0445803UG4904N,1950.0,,1985.0,,,
0445804UG4904N,1949.0,,1985.0,,,
0445805UG4904N,1955.0,0.0,,,,
0445806UG4904N,1952.0,0.0,1985.0,,,
0445807UG4904N,1950.0,0.0,,,,
0445808UG4904N,1954.0,,2005.0,,,
0445809UG4904N,1953.0,0.0,,,,
0445810UG4904N,1950.0,0.0,,,,
0445811UG4904N,1952.0,0.0,,,,
0445812UG4904N,1950.0,0.0,1990.0,,,
0445813UG4904N,1959.0,0.0,1995.0,,,
0445814UG4904N,1953.0,0.0,,,,
0445901UG4904N,1955.0,0.0,,,,
0445902UG4904N,1953.0,0.0,,,,
0445903UG4904N,1995.0,0.0,,,,
0445904UG4904N,1952.0,0.0,,,,
0445905UG4904N,1949.0,0.0,,,,
0445906UG4904N,1950.0,0.0,,,,
0445907UG4904N,1951.0,0.0,,,,
0445908UG4904N,1953.0,0.0,,,,
0445909UG4904N,1955.0,0.0,,,,
0445910UG4904N,1952.0,0.0,,,,
0445911UG4904N,1952.0,,1990.0,,,
0445912UG4904N,1949.0,0.0,,,,
0445913UG4904N,1959.0,0.0,,,,
0445914UG4904N,1951.0,0.0,,,,
0446201UG4904N,1930.0,0.0,,,,
0446202UG4904N,1930.0,0.0,,,,
0446203UG4904N,1930.0,0.0,,,,
0446204UG4904N,1930.0,0.0,,,,
0446205UG4904N,1931.0,,1985.0,,,
0446206UG4904N,1930.0,0.0,,,,
0446207UG4904N,1930.0,0.0,,,,
0446208UG4904N,1930.0,0.0,,,,
0446209UG4904N,1930.0,0.0,,,,
0446210UG4904N,1930.0,0.0,,,,
0446211UG4904N,1930.0,0.0,,,,
0446212UG4904N,1930.0,,1990.0,,,
0446213UG4904N,1930.0,0.0,,,,
0446801UG4904N,1951.0,0.0,,,,
0446802UG4904N,1950.0,0.0,,,,
0446803UG4904N,1949.0,0.0,,,,
0446804UG4904N,1952.0,0.0,,,,
0446805UG4904N,1950.0,,1985.0,,,
0446806UG4904N,1950.0,,1985.0,,,
0446807UG4904N,1949.0,0.0,,,,
0446808UG4904N,1949.0,0.0,,,,
0446809UG4904N,1951.0,,1985.0,,,
0446810UG4904N,1949.0,,1985.0,,,
0446811UG4904N,1950.0,,1990.0,,,
0446812UG4904N,1950.0,0.0,,,,
0446813UG4904N,1948.0,0.0,,,,
0447802UG4904N,1992.0,0.0,,,,
0448401UG4904N,1994.0,0.0,,,2010.0,
0449301UG4904N,1982.0,0.0,,,,
0449302UG4904N,1982.0,0.0,,,,
0449601UG4904N,1982.0,0.0,,,,
0449602UG4904N,1982.0,0.0,,,,
0449603UG4904N,1982.0,0.0,,,,
0449604UG4904N,1982.0,0.0,,,,
0454901UG4905S,2020.0,0.0,,,,
0454903UG4905S,2021.0,0.0,,,,
0455401UG4905N,2021.0,0.0,,,,
0462104UG4906S,1983.0,0.0,,,,
0480307UG4908S,2002.0,0.0,,,,
0480308UG4908S,1996.0,0.0,,,,
0482101UG4908S,1982.0,0.0,,,,
0488401UG5908N,1993.0,0.0,,,,
0488402UG5908N,2007.0,0.0,,,,
0488403UG5908N,1989.0,0.0,,,,
0488404UG5908N,1986.0,0.0,,,,
0488405UG5908N,2004.0,0.0,,,,
0488406UG5908N,2001.0,0.0,,,,
0488407UG5908N,1997.0,0.0,,,,
0489501UG3808N,2006.0,0.0,,,,
0489502UG3808N,2006.0,0.0,,,,
0489503UG3808N,2005.0,0.0,,,,
0489504UG3808N,2006.0,0.0,,,,
0489505UG3808N,2006.0,0.0,,,,
0489506UG3808N,2006.0,0.0,,,,
0489507UG3808N,2006.0,0.0,,,,
0489508UG3808N,2006.0,0.0,,,,
0489509UG3808N,2006.0,0.0,,,,
0489510UG3808N,2006.0,0.0,,,,
0489511UG3808N,2006.0,0.0,,,,
0489512UG3808N,2006.0,0.0,,,,
0489513UG3808N,2005.0,0.0,,,,
0489514UG3808N,2005.0,0.0,,,,
0489801UG3808N,2003.0,0.0,,,,
0489802UG3808N,2003.0,0.0,,,,
0489803UG3808N,2003.0,0.0,,,,
0489804UG3808N,2003.0,0.0,,,,
0489805UG3808N,2003.0,0.0,,,,
0489806UG3808N,2003.0,0.0,,,,
0489807UG3808N,2004.0,0.0,,,,
0489808UG3808N,2003.0,0.0,,,,
0489809UG3808N,2003.0,0.0,,,,
0489810UG3808N,2003.0,0.0,,,,
0489811UG3808N,2003.0,0.0,,,,
0489812UG3808N,2004.0,0.0,,,,
0489813UG3808N,2003.0,0.0,,,,
0489814UG3808N,2003.0,0.0,,,,
0489815UG3808N,2003.0,0.0,,,,
0489816UG3808N,2003.0,0.0,,,,
0489817UG3808N,2003.0,0.0,,,,
0489818UG3808N,2003.0,0.0,,,,
0489819UG3808N,2004.0,0.0,,,,
0489820UG3808N,2003.0,0.0,,,,
0489821UG3808N,2003.0,0.0,,,,
0489822UG3808N,2003.0,0.0,,,,
0490202UG3809S,1985.0,0.0,,,,
0490203UG3809S,1985.0,0.0,,,,
0490204UG3809S,1985.0,0.0,,2012.0,,
0490205UG3809S,1985.0,0.0,,,,
0490206UG3809S,1985.0,0.0,,,,
0490207UG3809S,1986.0,0.0,,,,
0490208UG3809S,1986.0,0.0,,,,
0490209UG3809S,1986.0,0.0,2001.0,,,
0490210UG3809S,1986.0,0.0,,,,
0490211UG3809S,1986.0,0.0,,,,
0490212UG3809S,1987.0,0.0,,,,
0490213UG3809S,1987.0,0.0,,,,
0490214UG3809S,1987.0,0.0,,,,
0490215UG3809S,1987.0,0.0,,,,
0490216UG3809S,1987.0,0.0,,,,
0490217UG3809S,1987.0,0.0,,,,
0490218UG3809S,1987.0,0.0,,,,
0490219UG3809S,1987.0,0.0,,,,
0490220UG3809S,1988.0,0.0,,,,
0490221UG3809S,1988.0,0.0,,,,
0490222UG3809S,1988.0,0.0,,,,
0490223UG3809S,1988.0,0.0,,,,
0490224UG3809S,1988.0,0.0,,,,
0490225UG3809S,1988.0,0.0,,,,
0490226UG3809S,1988.0,0.0,2000.0,,,
0490227UG3809S,1988.0,0.0,,,,
0490301UG3809S,2005.0,0.0,,,,
0490302UG3809S,2006.0,0.0,,,,
0490303UG3809S,1950.0,0.0,,,,
0490304UG3809S,1950.0,0.0,2012.0,,,
0490306UG3809S,2008.0,0.0,,,,
0490307UG3809S,2008.0,0.0,,,,
0490308UG3809S,2009.0,0.0,,,,
0490309UG3809S,2008.0,0.0,,,,
0490310UG3809S,2008.0,0.0,,,,
0490312UG3809S,2009.0,0.0,,,,
0491302UG3809S,1950.0,0.0,,2002.0,,
0491303UG3809S,1950.0,,1993.0,,,
0491305UG3809S,1950.0,0.0,1994.0,,,
0491306UG3809S,1950.0,0.0,,,,
0491307UG3809S,2021.0,0.0,,,,
0491308UG3809S,1950.0,,1991.0,,,
0491309UG3809S,1950.0,0.0,,,,
0491310UG3809S,1950.0,0.0,,2005.0,,
0491312UG3809S,1950.0,0.0,,,,
0491315UG3809S,2006.0,0.0,,,,
0491318UG3809S,2007.0,0.0,,,,
0491319UG3809S,1950.0,0.0,,,,
0491320UG3809S,1950.0,0.0,,,,
0491501UG3809S,1950.0,0.0,,,,
0491502UG3809S,2009.0,,,,,2009.0
0491503UG3809S,1950.0,0.0,,1992.0,,
0491504UG3809S,1950.0,0.0,,,,
0491505UG3809S,1950.0,0.0,,1982.0,,
0491506UG3809S,1950.0,0.0,,,,
0491507UG3809S,1950.0,0.0,2006.0,,,
0491508UG3809S,1950.0,0.0,,2012.0,,
0491509UG3809S,2003.0,0.0,,,,
0491510UG3809S,2016.0,0.0,,,,
0491511UG3809S,1950.0,0.0,,,,
0491512UG3809S,1950.0,0.0,,,,
0491513UG3809S,1950.0,0.0,,,,
0491514UG3809S,1950.0,0.0,,,,
0491515UG3809S,1950.0,0.0,,,,
0491516UG3809S,2000.0,0.0,,,,
0491517UG3809S,1950.0,0.0,2002.0,,,
0491518UG3809S,1996.0,0.0,,,,
0491519UG3809S,2020.0,0.0,,,,
0491520UG3809S,2003.0,0.0,,,,
0491521UG3809S,1950.0,,2004.0,,,
0493401UG3809S,2005.5,0.0,,,,
0493402UG3809S,1998.0,0.0,,,,
0493403UG3809S,1980.0,0.0,,1990.0,,
0493404UG3809S,1994.0,0.0,,,,
0493405UG3809S,1900.0,0.0,,,,
0493406UG3809S,1996.0,0.0,2012.0,,,
0493407UG3809S,1996.0,0.0,,2004.0,,
0493408UG3809S,1996.0,0.0,,,,
0493409UG3809S,1996.0,0.0,,,,
0493701UG3809S,1975.0,0.0,,,,
0493703UG3809S,1975.0,0.0,,1990.0,,
0493704UG3809S,2008.0,0.0,,,,
0493705UG3809S,1975.0,0.0,,,,
0493706UG3809S,1980.0,0.0,1995.0,,,
0493707UG3809S,1980.0,0.0,,,,
0493708UG3809S,2006.0,0.0,,,,
0493709UG3809S,1980.0,0.0,,,,
0493710UG3809S,1980.0,0.0,,,,
0493711UG3809S,1994.0,0.0,,,,
0493712UG3809S,1975.0,0.0,,2011.0,,
0493714UG3809S,1985.0,0.0,,,,
0493715UG3809S,1996.0,0.0,,,,
0493716UG3809S,1998.0,0.0,,,,
0493717UG3909S,1988.0,0.0,,,,
0493718UG3809S,2000.0,0.0,,,,
0493719UG3809S,2006.0,0.0,,,,
0494401UG3809S,2007.0,0.0,,,,
0494402UG3809S,2006.0,0.0,,,,
0494403UG3809S,2006.0,0.0,,,,
0494404UG3809S,2006.0,0.0,,,,
0494405UG3809S,2006.0,0.0,,,,
0494406UG3809S,2006.0,0.0,,,,
0494407UG3809S,2007.0,0.0,,,,
0494408UG3809S,2006.0,0.0,,,,
0494409UG3809S,2006.0,0.0,,,,
0494410UG3809S,2006.0,0.0,,,,
0494411UG3809S,2006.0,0.0,,,,
0494412UG3809S,2006.0,0.0,,,,
0494413UG3809S,2006.0,0.0,,,,
0494414UG3809S,2006.0,0.0,,,,
0494415UG3809S,2006.0,0.0,,,,
0494416UG3809S,2006.0,0.0,,,,
0494417UG3809S,2006.0,0.0,,,,
0494418UG3809S,2006.0,0.0,,,,
0494419UG3809S,2006.0,0.0,,,,
0494420UG3809S,2007.0,0.0,,,,
0494421UG3809S,2007.0,0.0,,,,
0508401UG3900N,2007.0,0.0,,,,
0508402UG3900N,2000.0,0.0,,,,
0508403UG3900N,1996.0,0.0,,,,
0508404UG3900N,2000.5,0.0,,,,
0508405UG3900N,1989.0,0.0,,,,
0508409UG3900N,2004.0,0.0,,,,
0508410UG3900N,2001.0,0.0,,,,
0508412UG3900N,2000.5,0.0,,,,
0513201UH4001S,1948.0,0.0,1990.0,,,
0521903UG4902S,1940.0,0.0,,,,
0521904UG4902S,1940.0,0.0,,,,
0521905UG4902S,1970.0,0.0,,,,
0521907UG4902S,1991.0,0.0,,,,
0521912UG4902S,1975.0,0.0,,,,
0521914UG4902S,1975.0,0.0,,,,
0521916UG4902S,1970.0,0.0,,,,
0529202UG4902N,1982.0,0.0,,,,
0529203UG4902N,1985.0,0.0,,,,
0529204UG4902N,1987.0,0.0,,,,
0542701UG4904S,1990.4954954954956,0.0,,,,
0543801UG4904S,1992.5,0.0,,,,
0545801UG4904N,1954.0,,2017.0,,,
0545802UG4904N,1990.0,0.0,,,,
0545803UG4904N,1956.0,0.0,,,,
0545804UG4904N,1949.0,0.0,,2004.0,,
0545805UG4904N,1953.0,0.0,,,,
0545806UG4904N,1953.0,0.0,,,,
0546101UG4904N,1995.0,0.0,,,,
0546102UG4904N,1953.0,0.0,,,,
0546103UG4904N,1953.0,0.0,,,,
0546104UG4904N,1952.0,0.0,,,,
0546105UG4904N,1951.0,0.0,,,,
0546106UG4904N,1954.0,0.0,,,,
0546201UG4904N,1952.0,0.0,,,,
0546202UG4904N,1950.0,0.0,,,,
0546203UG4904N,1954.0,0.0,,,,
0546204UG4904N,1955.0,0.0,,,,
0546205UG4904N,1950.0,,1990.0,,,
0546206UG4904N,1949.0,0.0,,,,
0547901UG4904N,1985.0,0.0,,,,
0547902UG4904N,1985.0,0.0,,,,
0548101UG4904N,1993.0,0.0,,,2012.0,
0549401UG4904N,1982.0,0.0,,,,
0549402UG4904N,1982.0,0.0,,,,
0549501UG4904N,1982.0,0.0,,,,
0549502UG4904N,1982.0,0.0,,,,
0550101UG4905S,1982.0,0.0,,,,
0550102UG4905S,1982.0,0.0,,,,
0550103UG4905S,1982.0,0.0,,,,
0550104UG4905S,1982.0,0.0,,,,
0551901UG4905S,2018.0,0.0,,,,
0551905UG4905S,2021.5,0.0,,,,
0554803UG4905S,2019.0,0.0,,,,
0554804UG4905S,2023.0,0.0,,,,
0554805UG4905S,2019.0,0.0,,,,
0555403UG4905N,2023.0,0.0,,,,
0557203UG4905N,2023.0,0.0,,,,
0557204UG4905N,2020.0,0.0,,,,
0561301UG4906S,2001.0,,,,,2001.0
0588703UG5908N,1996.0,0.0,,,,
0588704UG5908N,1987.0,0.0,,,,
0588705UG5908N,1986.0,0.0,,,,
0588706UG5908N,2003.0,0.0,,,,
0588709UG5908N,1992.0,0.0,,,,
0588710UG5908N,1994.0,0.0,1999.0,,,
0588711UG5908N,1990.0,0.0,,2000.0,,
0589801UG3808N,2006.0,0.0,,,,
0589802UG3808N,2006.0,0.0,,,,
0589803UG3808N,2006.0,0.0,,,,
0589804UG3808N,2006.0,0.0,,,,
0589805UG3808N,2006.0,0.0,,,,
0589806UG3808N,2006.0,0.0,,,,
0589807UG3808N,2006.0,0.0,,,,
0589808UG3808N,2006.0,0.0,,,,
0589809UG3808N,2006.0,0.0,,,,
0589810UG3808N,2006.0,0.0,,,,
0589811UG3808N,2006.0,0.0,,,,
0589812UG3808N,2006.0,0.0,,,,
0589813UG3808N,2006.0,0.0,,,,
0589814UG3808N,2006.0,0.0,,,,
0589815UG3808N,2006.0,0.0,,,,
0589816UG3808N,2006.0,0.0,,,,
0589817UG3808N,2006.0,0.0,,,,
0589818UG3808N,2006.0,0.0,,,,
0589819UG3808N,2006.0,0.0,,,,
0589820UG3808N,2006.0,0.0,,,,
0589821UG3808N,2006.0,0.0,,,,
0589822UG3808N,2006.0,0.0,,,,
0591101UG3809S,1950.0,0.0,1991.0,,,
0591102UG3809S,1950.0,0.0,,,2003.0,
0591103UG3809S,1999.0,0.0,,,,
0591104UG3809S,1950.0,0.0,,,,
0591105UG3809S,2003.0,0.0,,,,
0591106UG3809S,1950.0,0.0,,,,
0591107UG3809S,1950.0,0.0,,,,
0591108UG3809S,1950.0,0.0,,,,
0591110UG3809S,2006.0,0.0,,,,
0591111UG3809S,1950.0,0.0,2003.0,,,
0591112UG3809S,1950.0,0.0,,,,
0591113UG3809S,1950.0,,1989.0,,,
0591114UG3809S,1920.0,0.0,,,,
0591115UG3809S,1950.0,0.0,,1980.0,,
0591116UG3809S,1950.0,0.0,1999.0,,,
0591117UG3809S,1996.0,0.0,,,,
0591118UG3809S,2003.0,0.0,,,,
0591401UG3809S,1950.0,0.0,,,,
0591402UG3809S,1975.0,,,1988.0,,
0591403UG3809S,1950.0,0.0,,,,
0591404UG3809S,1950.0,0.0,,,,
0591405UG3809S,2007.0,0.0,,,,
0591406UG3809S,1950.0,0.0,2007.0,,,
0591407UG3809S,1950.0,0.0,,,,
0591408UG3809S,2005.0,0.0,,,,
0591409UG3809S,1996.0,0.0,,,,
0591410UG3809S,2003.0,0.0,,,,
0591412UG3809S,2005.0,0.0,,,,
0592701UG3809S,1995.0,0.0,,,,
0592702UG3809S,1995.0,0.0,,,,
0592703UG3809S,1995.0,0.0,,,,
0592704UG3809S,1995.0,0.0,,,,
0592705UG3809S,1995.0,0.0,,,,
0592706UG3809S,1995.0,0.0,,,,
0592707UG3809S,1995.0,0.0,,,,
0592708UG3809S,1995.0,0.0,2005.0,,,
0592709UG3809S,1995.0,0.0,,,,
0592710UG3809S,1995.0,0.0,,,,
0592711UG3809S,1995.0,0.0,,,,
0592712UG3809S,1998.0,0.0,,,,
0592714UG3809S,1995.0,0.0,,,,
0592715UG3809S,1995.0,0.0,,,,
0592716UG3809S,1995.0,0.0,,,,
0592717UG3809S,1995.0,0.0,,,,
0592718UG3809S,1995.0,0.0,,,,
